gene_short_name	term	q_value	estimate
ANP32A	clus3TRUE	1	-0.0103007
COMMD4	clus3TRUE	1	0.4868109
UBE2Q2	clus3TRUE	1	-0.6294646
PSTPIP1	clus3TRUE	1	0.7617723
ETFA	clus3TRUE	1	0.2674209
HMG20A	clus3TRUE	1	0.3092383
SCAPER	clus3TRUE	1	-0.4644453
TSPAN3	clus3TRUE	1	-0.1682136
WDR61	clus3TRUE	1	0.1889367
NCOA2	clus3TRUE	1	-0.2379424
DNAJA4	clus3TRUE	1	-0.0793989
MESDC1	clus3TRUE	1	-0.0371443
IGF1R	clus3TRUE	1	-0.8325506
USP3	clus3TRUE	1	-0.3685756
BBS4	clus3TRUE	1	-0.0919993
PML	clus3TRUE	1	0.1585159
LINS	clus3TRUE	1	-0.1849323
ULK3	clus3TRUE	1	-0.2355982
SCAMP2	clus3TRUE	1	0.0231016
POLG	clus3TRUE	1	-0.1702838
ABHD2	clus3TRUE	1	0.4402111
UNC45A	clus3TRUE	1	0.1405048
IQGAP1	clus3TRUE	1	-0.0117163
CRTC3	clus3TRUE	1	-0.3156401
EFTUD1	clus3TRUE	1	-0.017943
SEC11A	clus3TRUE	1	0.1750166
GLYR1	clus3TRUE	1	-0.26645
PMM2	clus3TRUE	1	-0.3895345
PARN	clus3TRUE	1	0.3398723
FTO	clus3TRUE	1	-0.023496
UQCRC2	clus3TRUE	1	0.0406032
CDR2	clus3TRUE	1	-0.1509339
ARHGAP17	clus3TRUE	1	0.2721011
DHX38	clus3TRUE	1	-0.1190225
TXNL4B	clus3TRUE	1	-0.0150008
NLRC5	clus3TRUE	1	-0.1369765
KATNB1	clus3TRUE	1	0.3046141
GCSH	clus3TRUE	1	0.6108798
CMTM3	clus3TRUE	1	-0.2276382
MAP1LC3B	clus3TRUE	1	-0.139377
MBTPS1	clus3TRUE	1	-0.33232
IRF8	clus3TRUE	1	-0.380575
RHOT2	clus3TRUE	1	0.515193
PDPK1	clus3TRUE	1	0.0558814
DEF8	clus3TRUE	1	-0.0548816
TCF25	clus3TRUE	1	0.0526332
NCOR1	clus3TRUE	1	-0.1068059
COPS3	clus3TRUE	1	0.0293939
GID4	clus3TRUE	1	0.2270604
CIRH1A	clus3TRUE	1	-0.2041734
RANBP10	clus3TRUE	1	-0.2634931
GFOD2	clus3TRUE	1	-0.0058265
NOB1	clus3TRUE	1	-0.0634442
PRPSAP2	clus3TRUE	1	0.0109678
C17orf80	clus3TRUE	1	0.0764776
TOB1	clus3TRUE	1	0.4754894
VPS53	clus3TRUE	1	-0.4002706
NPEPPS	clus3TRUE	1	-0.026498
SKAP1	clus3TRUE	1	0.1204814
SSH2	clus3TRUE	1	-0.3135722
G6PC3	clus3TRUE	1	0.4207704
CLTC	clus3TRUE	1	0.216904
BCAS3	clus3TRUE	1	-0.3486768
PTRH2	clus3TRUE	1	-0.2322691
SS18	clus3TRUE	1	0.2122992
TAF4B	clus3TRUE	1	-0.2329628
AFG3L2	clus3TRUE	1	-0.0316621
SLC39A6	clus3TRUE	1	-0.1992532
RPRD1A	clus3TRUE	1	-0.4458313
C18orf21	clus3TRUE	1	-0.3271567
GALNT1	clus3TRUE	1	0.0028535
C18orf8	clus3TRUE	1	0.1377123
PELP1	clus3TRUE	1	-0.2001553
NPC1	clus3TRUE	1	-0.690553
ARRB2	clus3TRUE	1	0.0359895
WRAP53	clus3TRUE	1	0.5784849
SAT2	clus3TRUE	1	-0.5250416
TP53	clus3TRUE	1	-0.0343954
ARHGDIA	clus3TRUE	1	0.1962976
TMC6	clus3TRUE	1	0.3452984
EIF4A3	clus3TRUE	1	-0.0339695
CSNK1D	clus3TRUE	1	-0.2567697
ANAPC11	clus3TRUE	1	0.0826796
TBCD	clus3TRUE	1	-0.2760332
FN3KRP	clus3TRUE	1	0.2100231
NARF	clus3TRUE	1	-0.0329495
RPTOR	clus3TRUE	1	-0.4506161
FOXK2	clus3TRUE	1	-0.6023672
TRIM65	clus3TRUE	1	0.2820178
SECTM1	clus3TRUE	1	0.2734534
WDR45B	clus3TRUE	1	-0.0308266
DYM	clus3TRUE	1	-0.1328548
MBD1	clus3TRUE	1	-0.3868972
SMAD4	clus3TRUE	1	-0.3332924
ZCCHC2	clus3TRUE	1	0.1984579
PMAIP1	clus3TRUE	1	-0.3888833
NT5C3B	clus3TRUE	1	0.0197584
FAM134C	clus3TRUE	1	-0.1400301
MIEN1	clus3TRUE	1	0.10061
TXNL4A	clus3TRUE	1	0.1144163
SAMD1	clus3TRUE	1	0.1785899
BRD4	clus3TRUE	1	-0.3757034
SLC39A3	clus3TRUE	1	0.1741093
NFIC	clus3TRUE	1	-0.6056293
TPGS1	clus3TRUE	1	-0.1033726
PFKL	clus3TRUE	1	0.2969009
VAV1	clus3TRUE	1	0.3463961
MVB12A	clus3TRUE	1	0.3859571
SH3GL1	clus3TRUE	1	0.0651739
DUS3L	clus3TRUE	1	-0.0358195
DPP9	clus3TRUE	1	0.2327584
CCDC97	clus3TRUE	1	-0.0829093
IFITM3	clus3TRUE	1	-0.0612976
ATHL1	clus3TRUE	1	-0.5510728
IFNAR1	clus3TRUE	1	-0.2757178
SOD1	clus3TRUE	1	0.0900005
SCYL1	clus3TRUE	1	0.2234763
TMEM50B	clus3TRUE	1	-0.1364642
APP	clus3TRUE	1	-0.5856653
DOPEY2	clus3TRUE	1	-0.6129142
URB1	clus3TRUE	1	-0.1440884
AKT1	clus3TRUE	1	0.4934243
EMP3	clus3TRUE	1	-0.1303261
SAE1	clus3TRUE	1	0.1984903
GEMIN7	clus3TRUE	1	0.1107795
RNPEPL1	clus3TRUE	1	0.2604625
C19orf52	clus3TRUE	1	-0.0935202
CARM1	clus3TRUE	1	0.0101386
PSMB6	clus3TRUE	1	0.1168344
CTU1	clus3TRUE	1	-0.3596708
NOSIP	clus3TRUE	1	0.0280484
ZNF614	clus3TRUE	1	-0.5446554
RERE	clus3TRUE	1	0.1704777
EFHD2	clus3TRUE	1	0.2987734
PEX14	clus3TRUE	1	-0.1689638
PGD	clus3TRUE	1	0.0748844
SH3BGRL3	clus3TRUE	1	-0.0334792
ZNF593	clus3TRUE	1	-0.8285176
C1orf216	clus3TRUE	1	0.53787
KIAA0319L	clus3TRUE	1	-0.1370679
GPN2	clus3TRUE	1	0.2834844
ITGB3BP	clus3TRUE	1	-0.1095915
BCL10	clus3TRUE	1	0.0207247
PRKACB	clus3TRUE	1	-0.5850728
PIGK	clus3TRUE	1	-0.0823537
LMO4	clus3TRUE	1	-0.2692268
MTF2	clus3TRUE	1	-0.0727764
STRIP1	clus3TRUE	1	-0.0983931
PSMA5	clus3TRUE	1	0.0647839
ALDH9A1	clus3TRUE	1	0.2356755
ATP1B1	clus3TRUE	1	0.2699173
TIPRL	clus3TRUE	1	0.0977408
NME7	clus3TRUE	1	0.3980579
POGK	clus3TRUE	1	-0.5039752
MPC2	clus3TRUE	1	0.2627353
CREG1	clus3TRUE	1	0.2580111
DCAF6	clus3TRUE	1	-0.4991731
UCK2	clus3TRUE	1	0.0208299
TMCO1	clus3TRUE	1	0.0682044
XCL1	clus3TRUE	1	0.802192
XCL2	clus3TRUE	1	0.8772985
POU2F1	clus3TRUE	1	-0.1396327
MGST3	clus3TRUE	1	-0.1997527
RFWD2	clus3TRUE	1	0.0210593
UFC1	clus3TRUE	1	0.0857034
SDHC	clus3TRUE	1	0.1396962
PFDN2	clus3TRUE	1	-0.0793973
USP21	clus3TRUE	1	-0.1025743
PRCC	clus3TRUE	1	-0.1168098
PIGM	clus3TRUE	1	0.0275696
ISG20L2	clus3TRUE	1	-0.1268915
HDGF	clus3TRUE	1	0.1742024
ABL2	clus3TRUE	1	-0.790851
XPR1	clus3TRUE	1	-0.5924264
RGS16	clus3TRUE	1	0.1859723
TOR1AIP1	clus3TRUE	1	-0.077861
LYPLAL1	clus3TRUE	1	0.5426607
PRUNE	clus3TRUE	1	0.1335441
RORC	clus3TRUE	1	0.3487928
SF3B4	clus3TRUE	1	-0.1500066
TARS2	clus3TRUE	1	0.7864082
SNX27	clus3TRUE	1	-0.1311517
SETDB1	clus3TRUE	1	0.2477638
MCL1	clus3TRUE	1	0.0816511
RFX5	clus3TRUE	1	0.1137062
PI4KB	clus3TRUE	1	0.1139501
PIP5K1A	clus3TRUE	1	-0.3397834
ANP32E	clus3TRUE	1	0.1888203
CERS2	clus3TRUE	1	-0.2672861
ENSA	clus3TRUE	1	0.0391765
MRPL9	clus3TRUE	1	0.0165425
ARNT	clus3TRUE	1	0.2777141
POGZ	clus3TRUE	1	-0.490628
GOLPH3L	clus3TRUE	1	0.2596408
GABPB2	clus3TRUE	1	-0.2074608
EIF2D	clus3TRUE	1	-0.1780102
INTS7	clus3TRUE	1	0.297707
TAF1A	clus3TRUE	1	0.2618008
SMYD2	clus3TRUE	1	-0.0977509
DUSP10	clus3TRUE	1	-0.0808566
TP53BP2	clus3TRUE	1	-0.4481715
ATP8B2	clus3TRUE	1	0.4337229
JTB	clus3TRUE	1	-0.0215588
SNAPIN	clus3TRUE	1	0.1280281
UBAP2L	clus3TRUE	1	0.2797502
SLC39A1	clus3TRUE	1	0.3110458
HAX1	clus3TRUE	1	0.1771251
C1orf43	clus3TRUE	1	0.0513062
GATAD2B	clus3TRUE	1	-0.1566322
ILF2	clus3TRUE	1	-0.0076275
RIT1	clus3TRUE	1	-0.0576845
C1orf131	clus3TRUE	1	0.2898186
GALNT2	clus3TRUE	1	0.2061887
SCCPDH	clus3TRUE	1	0.4018598
LYST	clus3TRUE	1	0.0322291
CEP170	clus3TRUE	1	-0.1624717
ACP1	clus3TRUE	1	-0.0190538
SNAP47	clus3TRUE	1	0.3119466
SRP9	clus3TRUE	1	0.0912206
NVL	clus3TRUE	1	0.0220635
SDE2	clus3TRUE	1	0.1075552
DEGS1	clus3TRUE	1	-0.2229924
FBXO28	clus3TRUE	1	0.0138505
ARF1	clus3TRUE	1	0.1529511
CNIH4	clus3TRUE	1	0.1522311
ITPKB	clus3TRUE	1	0.3538986
GUK1	clus3TRUE	1	0.1049665
C1orf35	clus3TRUE	1	0.1669224
PYCR2	clus3TRUE	1	0.2664991
LBR	clus3TRUE	1	-0.0791669
ARL8A	clus3TRUE	1	0.0745486
HNRNPLL	clus3TRUE	1	0.3517081
CAMKMT	clus3TRUE	1	0.1140464
EML4	clus3TRUE	1	-0.5085226
CHAC2	clus3TRUE	1	0.1307079
VPS54	clus3TRUE	1	-0.5632826
ASXL2	clus3TRUE	1	-0.4695293
SNRPG	clus3TRUE	1	0.0271892
CIAO1	clus3TRUE	1	0.0469065
SNRNP200	clus3TRUE	1	-0.0560086
MRPS5	clus3TRUE	1	-0.0532564
TPRKB	clus3TRUE	1	-0.0477575
EXOC6B	clus3TRUE	1	-0.4471229
TEX261	clus3TRUE	1	0.0471469
DUSP11	clus3TRUE	1	0.1304933
TMEM177	clus3TRUE	1	0.1449277
SLC20A1	clus3TRUE	1	-0.3252348
FBLN7	clus3TRUE	1	0.1447192
ZC3H8	clus3TRUE	1	-0.160837
UBXN4	clus3TRUE	1	-0.1164857
POLR2D	clus3TRUE	1	-0.1977332
AMMECR1L	clus3TRUE	1	-0.7270189
SCRN3	clus3TRUE	1	0.5700357
KIAA1715	clus3TRUE	1	0.1193673
UBR3	clus3TRUE	1	-0.0065322
METTL21A	clus3TRUE	1	0.0925358
NBEAL1	clus3TRUE	1	-0.6017609
SPAG16	clus3TRUE	1	-0.0497607
RHBDD1	clus3TRUE	1	0.067253
COPS7B	clus3TRUE	1	0.1647389
DIS3L2	clus3TRUE	1	0.0777041
TAMM41	clus3TRUE	1	0.49232
VGLL4	clus3TRUE	1	-0.0079926
RAB5A	clus3TRUE	1	0.0130513
FAM134A	clus3TRUE	1	0.1138648
CTDSP1	clus3TRUE	1	-0.201471
RQCD1	clus3TRUE	1	0.0474728
GMPPA	clus3TRUE	1	0.6864076
EAF1	clus3TRUE	1	-0.6035416
DYNC1LI1	clus3TRUE	1	0.0737849
POMGNT2	clus3TRUE	1	0.4105799
CSRNP1	clus3TRUE	1	-0.4408788
SLC25A38	clus3TRUE	1	-0.0406171
GOLGA4	clus3TRUE	1	-0.3527177
IQSEC1	clus3TRUE	1	0.6389153
SHQ1	clus3TRUE	1	-0.0999565
SLC25A26	clus3TRUE	1	-0.0557964
UBA3	clus3TRUE	1	0.3808954
ARL6IP5	clus3TRUE	1	0.1705108
TMF1	clus3TRUE	1	-0.1468185
LRIG1	clus3TRUE	1	-0.0552924
NFKBIZ	clus3TRUE	1	-0.8114859
NXPE3	clus3TRUE	1	-0.1472393
ABHD10	clus3TRUE	1	0.4213163
RABL3	clus3TRUE	1	0.20758
ATG3	clus3TRUE	1	0.1026394
SRPRB	clus3TRUE	1	0.0341078
EIF2A	clus3TRUE	1	0.0752011
OSBPL11	clus3TRUE	1	0.0562106
KIAA0226	clus3TRUE	1	-0.2715749
VPRBP	clus3TRUE	1	-0.1411933
MANF	clus3TRUE	1	0.2233367
EIF2B5	clus3TRUE	1	0.1473546
ECE2	clus3TRUE	1	0.1531478
DGKQ	clus3TRUE	1	0.3626589
FIP1L1	clus3TRUE	1	-0.1263746
LYAR	clus3TRUE	1	-0.2249546
CENPC	clus3TRUE	1	-0.4793529
OCIAD2	clus3TRUE	1	-0.069585
PLAC8	clus3TRUE	1	-0.6651649
ENOPH1	clus3TRUE	1	0.0756674
KLHL8	clus3TRUE	1	-0.4318282
TBCK	clus3TRUE	1	-0.0787164
CAMK2D	clus3TRUE	1	-0.1426326
CISD2	clus3TRUE	1	0.1687502
TIFA	clus3TRUE	1	-0.1131888
SPATA5	clus3TRUE	1	-0.0192847
METTL14	clus3TRUE	1	-0.2842092
USP53	clus3TRUE	1	-0.6106614
NAF1	clus3TRUE	1	-0.7423433
RPS3A	clus3TRUE	1	-0.5516925
CBR4	clus3TRUE	1	0.5497688
NDUFS6	clus3TRUE	1	0.0952712
MARCH6	clus3TRUE	1	0.0150006
FAM105A	clus3TRUE	1	-1.059874
SKP2	clus3TRUE	1	0.5833923
PIK3R1	clus3TRUE	1	-0.6807811
SSBP2	clus3TRUE	1	-0.8641776
IQGAP2	clus3TRUE	1	-0.4365961
RASA1	clus3TRUE	1	-0.5486841
GIN1	clus3TRUE	1	0.0826614
PPIP5K2	clus3TRUE	1	-0.0026117
PAM	clus3TRUE	1	0.4233803
GTF2H2	clus3TRUE	1	0.2965147
SLC30A5	clus3TRUE	1	0.1000717
TNFAIP8	clus3TRUE	1	-0.1156459
COMMD10	clus3TRUE	1	-0.0181184
ATG12	clus3TRUE	1	-0.3217364
YIPF5	clus3TRUE	1	0.1396499
ARHGAP26	clus3TRUE	1	-0.1590834
DDX46	clus3TRUE	1	-0.2002203
FBXO38	clus3TRUE	1	0.2814698
TNIP1	clus3TRUE	1	0.3206886
G3BP1	clus3TRUE	1	-0.0596743
NHP2	clus3TRUE	1	0.133636
RMND5B	clus3TRUE	1	-0.2232854
BOD1	clus3TRUE	1	-0.5155331
TBC1D7	clus3TRUE	1	0.3223417
FARS2	clus3TRUE	1	0.0963362
GFOD1	clus3TRUE	1	-0.6309771
CDKAL1	clus3TRUE	1	-0.3251664
ZMAT2	clus3TRUE	1	-0.1437549
HIGD2A	clus3TRUE	1	-0.0063857
FAM193B	clus3TRUE	1	-0.1425608
RNF44	clus3TRUE	1	0.1492001
ABT1	clus3TRUE	1	-0.0310107
PPP1R18	clus3TRUE	1	-0.1968466
PRIM2	clus3TRUE	1	0.0195863
RPL7L1	clus3TRUE	1	-0.1330346
NFKBIE	clus3TRUE	1	-0.1505508
PHIP	clus3TRUE	1	-0.4108445
PM20D2	clus3TRUE	1	0.2286535
RARS2	clus3TRUE	1	0.2118352
SCML4	clus3TRUE	1	0.1808427
TBC1D32	clus3TRUE	1	0.3107842
ABRACL	clus3TRUE	1	-0.0544214
SHPRH	clus3TRUE	1	-0.4330372
DYNLT1	clus3TRUE	1	-0.0625001
TMEM181	clus3TRUE	1	-0.3172051
WTAP	clus3TRUE	1	-0.1868857
ZMYM4	clus3TRUE	1	0.0350873
ARMT1	clus3TRUE	1	0.4151998
GNA12	clus3TRUE	1	0.2402312
C7orf50	clus3TRUE	1	0.3079448
CCZ1B	clus3TRUE	1	0.0146743
C7orf26	clus3TRUE	1	-0.0586635
RBAK	clus3TRUE	1	-0.2946524
PURB	clus3TRUE	1	-0.4305093
GBAS	clus3TRUE	1	0.2494499
PSPH	clus3TRUE	1	0.7930798
ZNF92	clus3TRUE	1	-0.2316219
TMEM168	clus3TRUE	1	-0.3674056
GIGYF1	clus3TRUE	1	-0.5118212
TRIM4	clus3TRUE	1	0.0394558
MEPCE	clus3TRUE	1	-0.0066653
TMEM209	clus3TRUE	1	0.0628224
TLK2	clus3TRUE	1	-0.244328
NOM1	clus3TRUE	1	-0.5110278
C7orf55-LUC7L2	clus3TRUE	1	-0.0082695
SH3KBP1	clus3TRUE	1	-0.1297523
CASK	clus3TRUE	1	-0.5717546
KDM6A	clus3TRUE	1	-0.3617863
HDAC8	clus3TRUE	1	0.2644592
CHST7	clus3TRUE	1	0.6114151
KRBOX4	clus3TRUE	1	-0.6256195
NDUFB11	clus3TRUE	1	-0.0216851
TAF1	clus3TRUE	1	-0.3209616
NONO	clus3TRUE	1	-0.0085312
EBP	clus3TRUE	1	0.3208503
SNX12	clus3TRUE	1	0.2177486
IL2RG	clus3TRUE	1	-0.0425396
DIAPH2	clus3TRUE	1	-0.2878281
PRPS1	clus3TRUE	1	-0.1249911
DOCK11	clus3TRUE	1	-0.0846872
RBMX	clus3TRUE	1	-0.125862
MCPH1	clus3TRUE	1	-0.3361776
MFHAS1	clus3TRUE	1	-0.0755013
FBXO25	clus3TRUE	1	-0.0668472
CETN2	clus3TRUE	1	0.144313
CSGALNACT1	clus3TRUE	1	-0.0655233
ATP6V1B2	clus3TRUE	1	0.2871455
CCDC25	clus3TRUE	1	0.1779777
HMBOX1	clus3TRUE	1	-0.3324029
BIN3	clus3TRUE	1	-0.254371
SLC25A37	clus3TRUE	1	-0.1913549
CHMP7	clus3TRUE	1	-0.0766542
PROSC	clus3TRUE	1	0.1961128
ERLIN2	clus3TRUE	1	-0.4011199
TACC1	clus3TRUE	1	-0.0501975
GOLGA7	clus3TRUE	1	0.0619079
PPAPDC1B	clus3TRUE	1	0.5668008
WHSC1L1	clus3TRUE	1	-0.3057003
MRPS28	clus3TRUE	1	0.0309886
LACTB2	clus3TRUE	1	0.4288776
TERF1	clus3TRUE	1	-0.1776553
RPL7	clus3TRUE	1	-0.049705
MTDH	clus3TRUE	1	0.1842933
EBAG9	clus3TRUE	1	0.1006008
POLR2K	clus3TRUE	1	0.1187375
UTP23	clus3TRUE	1	-0.3794811
NDUFB9	clus3TRUE	1	-0.010919
TATDN1	clus3TRUE	1	0.2189681
ZNF7	clus3TRUE	1	0.2007692
SLC39A4	clus3TRUE	1	0.1887298
NAPRT	clus3TRUE	1	0.2313048
AK3	clus3TRUE	1	0.0647985
UHRF2	clus3TRUE	1	-0.2314759
HAUS6	clus3TRUE	1	-0.1077809
ZCCHC7	clus3TRUE	1	-0.3054492
SIGMAR1	clus3TRUE	1	0.3139676
CBWD5	clus3TRUE	1	-0.1060843
CEP78	clus3TRUE	1	-0.0540917
AUH	clus3TRUE	1	0.1617746
HIATL1	clus3TRUE	1	0.0401894
INIP	clus3TRUE	1	0.1263498
UGCG	clus3TRUE	1	0.3563764
STOM	clus3TRUE	1	-0.0117563
MRRF	clus3TRUE	1	0.1385342
POLE3	clus3TRUE	1	-0.1507852
SURF4	clus3TRUE	1	0.2010308
SURF1	clus3TRUE	1	0.0343506
SURF2	clus3TRUE	1	-0.0111726
SURF6	clus3TRUE	1	-0.3046339
REXO4	clus3TRUE	1	-0.2122266
GTF3C5	clus3TRUE	1	0.0548
ASB6	clus3TRUE	1	-0.130873
PTGES2	clus3TRUE	1	0.3283741
NTMT1	clus3TRUE	1	-0.0738424
CIZ1	clus3TRUE	1	0.2549795
SH3GLB2	clus3TRUE	1	-0.0236837
GPR107	clus3TRUE	1	-0.2301765
C9orf142	clus3TRUE	1	0.0495775
INPP5E	clus3TRUE	1	0.1735125
SEC16A	clus3TRUE	1	-0.2127412
DPH7	clus3TRUE	1	-0.3968414
NOTCH1	clus3TRUE	1	0.1359136
COMMD3	clus3TRUE	1	0.2966564
PDSS1	clus3TRUE	1	-0.008706
FAM188A	clus3TRUE	1	-0.074796
RSU1	clus3TRUE	1	0.2802334
ZEB1	clus3TRUE	1	-0.2669845
NRBF2	clus3TRUE	1	-0.1356585
POLR3A	clus3TRUE	1	0.001702
HERC4	clus3TRUE	1	-0.2742235
GLUD1	clus3TRUE	1	0.0833563
RPP30	clus3TRUE	1	0.0527916
FRA10AC1	clus3TRUE	1	0.0795314
ADD3	clus3TRUE	1	-0.1990347
DNAJB12	clus3TRUE	1	0.1318468
EIF4EBP2	clus3TRUE	1	0.0290081
FUOM	clus3TRUE	1	0.1776782
MTG1	clus3TRUE	1	-0.1815506
GSTO1	clus3TRUE	1	0.1773433
PPRC1	clus3TRUE	1	-0.8236526
ITPRIP	clus3TRUE	1	-0.6033836
PDCD11	clus3TRUE	1	-0.0292529
BTBD10	clus3TRUE	1	0.3594187
LIN7C	clus3TRUE	1	-0.1414437
IMMP1L	clus3TRUE	1	0.2125588
PGAP2	clus3TRUE	1	0.5517381
TUT1	clus3TRUE	1	0.9814543
HSD17B12	clus3TRUE	1	0.4187482
APIP	clus3TRUE	1	0.1966746
DGKZ	clus3TRUE	1	-0.1775165
EIF3M	clus3TRUE	1	-0.0238049
SSRP1	clus3TRUE	1	0.1154693
PTPRJ	clus3TRUE	1	0.1523685
C11orf49	clus3TRUE	1	0.0873827
ARFGAP2	clus3TRUE	1	-0.0529143
CELF1	clus3TRUE	1	-0.1143843
C11orf73	clus3TRUE	1	0.1444543
SESN3	clus3TRUE	1	-0.2995375
ENDOD1	clus3TRUE	1	0.050284
CCDC82	clus3TRUE	1	-0.1481473
INTS4	clus3TRUE	1	0.2218737
PAK1	clus3TRUE	1	0.0897984
NPAT	clus3TRUE	1	-0.4371438
AASDHPPT	clus3TRUE	1	-0.0440114
LAMTOR1	clus3TRUE	1	0.2460921
HYOU1	clus3TRUE	1	0.236406
MTA2	clus3TRUE	1	0.0576562
TMEM138	clus3TRUE	1	-0.0654492
EML3	clus3TRUE	1	0.1095133
FRG1B	clus3TRUE	1	0.1473734
CPSF7	clus3TRUE	1	-0.4036621
B3GAT3	clus3TRUE	1	0.1687447
EI24	clus3TRUE	1	0.1267815
MPZL2	clus3TRUE	1	-0.588955
COMMD7	clus3TRUE	1	0.0650837
YTHDF1	clus3TRUE	1	-0.2666307
ORAOV1	clus3TRUE	1	-0.2401522
TRPT1	clus3TRUE	1	0.3494401
FERMT3	clus3TRUE	1	0.1300468
MRPL49	clus3TRUE	1	0.2240145
TM7SF2	clus3TRUE	1	0.7185639
VPS51	clus3TRUE	1	0.2917334
PPP4C	clus3TRUE	1	0.152776
HIRIP3	clus3TRUE	1	-0.1421153
TMEM219	clus3TRUE	1	-0.0080521
MPP7	clus3TRUE	1	-0.467933
ITGB1	clus3TRUE	1	-0.1061822
CWC15	clus3TRUE	1	-0.0514062
TMEM218	clus3TRUE	1	0.5228647
N6AMT2	clus3TRUE	1	0.5978442
SAP18	clus3TRUE	1	-0.0117321
KIAA1328	clus3TRUE	1	-0.3818303
CTAGE5	clus3TRUE	1	-0.2452494
PDCD4	clus3TRUE	1	-0.0902448
CD226	clus3TRUE	1	0.203266
MTMR12	clus3TRUE	1	0.394984
CCT5	clus3TRUE	1	0.1241508
DLAT	clus3TRUE	1	0.345633
C11orf57	clus3TRUE	1	-0.5528212
TIMM8B	clus3TRUE	1	-0.045197
PTS	clus3TRUE	1	0.1810925
PIP4K2A	clus3TRUE	1	0.0702245
FOXO1	clus3TRUE	1	-0.1005822
CRIM1	clus3TRUE	1	-0.6007803
SEC24D	clus3TRUE	1	0.6271135
RILPL2	clus3TRUE	1	0.1228854
DHX37	clus3TRUE	1	0.0692556
ITPR1	clus3TRUE	1	-0.0704247
DCP1B	clus3TRUE	1	-0.2810533
NGLY1	clus3TRUE	1	-0.2162617
OXSM	clus3TRUE	1	0.4163511
UEVLD	clus3TRUE	1	1.105385
C12orf45	clus3TRUE	1	-0.3923065
TMEM263	clus3TRUE	1	-0.0211336
BTBD11	clus3TRUE	1	-0.0685657
UBE3B	clus3TRUE	1	-0.1306517
IPMK	clus3TRUE	1	-0.4787465
PLBD2	clus3TRUE	1	0.2751502
TWF1	clus3TRUE	1	-0.0959853
EIF4E	clus3TRUE	1	-0.1216821
TEX30	clus3TRUE	1	0.1038203
CSNK1G3	clus3TRUE	1	-0.0415292
SRFBP1	clus3TRUE	1	-0.3579325
FAM177A1	clus3TRUE	1	-0.3337704
MBIP	clus3TRUE	1	-0.1394801
EXT2	clus3TRUE	1	0.3568749
TMEM18	clus3TRUE	1	-0.3107215
NDUFC2	clus3TRUE	1	0.1854457
NUBPL	clus3TRUE	1	0.6478682
NEK7	clus3TRUE	1	-0.3221247
FER	clus3TRUE	1	-0.980664
UPF2	clus3TRUE	1	-0.0347962
CDC123	clus3TRUE	1	0.1110769
SCLT1	clus3TRUE	1	0.1779077
ACAD8	clus3TRUE	1	-0.0982324
THYN1	clus3TRUE	1	0.2314886
VPS26B	clus3TRUE	1	0.4440189
NCAPD3	clus3TRUE	1	-0.038213
VTI1A	clus3TRUE	1	-0.0078115
QDPR	clus3TRUE	1	-0.0961583
FAM160B1	clus3TRUE	1	0.4301744
QTRTD1	clus3TRUE	1	-0.117709
MMAA	clus3TRUE	1	-0.0549372
ZNF827	clus3TRUE	1	-0.6863035
KIN	clus3TRUE	1	-0.378482
PIGF	clus3TRUE	1	0.3609485
MFSD6	clus3TRUE	1	0.0341176
ADAM17	clus3TRUE	1	-0.3952022
FLI1	clus3TRUE	1	0.41263
ACSL1	clus3TRUE	1	0.1675682
SLC25A4	clus3TRUE	1	-0.1255457
SAV1	clus3TRUE	1	0.0683699
NBAS	clus3TRUE	1	-0.1706066
GUF1	clus3TRUE	1	0.0087373
SACS	clus3TRUE	1	-0.689401
FBXO4	clus3TRUE	1	0.4899007
C5orf28	clus3TRUE	1	-0.1368627
PARP8	clus3TRUE	1	-0.3467689
CACUL1	clus3TRUE	1	-0.1004573
TIAL1	clus3TRUE	1	-0.1696537
BAG3	clus3TRUE	1	0.3648118
RABGAP1L	clus3TRUE	1	-0.4935277
MZT2B	clus3TRUE	1	0.0329614
FAM168B	clus3TRUE	1	0.0082997
MGAT5	clus3TRUE	1	-0.666198
GPATCH11	clus3TRUE	1	0.2626795
GEMIN6	clus3TRUE	1	0.4051868
RNF219	clus3TRUE	1	-0.3276307
ARL14EP	clus3TRUE	1	-0.1915041
EPG5	clus3TRUE	1	-0.5635457
HAUS1	clus3TRUE	1	0.3923394
C18orf25	clus3TRUE	1	-0.1495593
PDK1	clus3TRUE	1	-0.3477734
TGOLN2	clus3TRUE	1	-0.1535141
UHMK1	clus3TRUE	1	0.1755426
ATG10	clus3TRUE	1	0.1479824
POC5	clus3TRUE	1	0.0204065
TADA1	clus3TRUE	1	-0.0683475
CWF19L2	clus3TRUE	1	-0.7037249
JMY	clus3TRUE	1	-0.8832583
HOMER1	clus3TRUE	1	-0.302933
XRCC4	clus3TRUE	1	0.3316082
SUV39H2	clus3TRUE	1	-0.2927818
DCLRE1C	clus3TRUE	1	-0.0843246
RPP38	clus3TRUE	1	0.0196937
NMT2	clus3TRUE	1	0.2065923
USP12	clus3TRUE	1	-0.2205884
CAMK4	clus3TRUE	1	-0.5694262
ZFP36L2	clus3TRUE	1	-0.2613378
PAN3	clus3TRUE	1	-0.8525365
TMEM123	clus3TRUE	1	-0.0311248
